Index,Date,Average Price,Type,Year,Region,Total Volume
35,26/04/2015,1.24,conventional,2015,Chicago,779868.01
36,19/04/2015,1.24,conventional,2015,Chicago,832529.06
37,12/04/2015,1.24,conventional,2015,Chicago,710718.98
38,5/04/2015,1.27,conventional,2015,Chicago,751812.42
39,29/03/2015,1.22,conventional,2015,Chicago,757271.96
40,22/03/2015,1.21,conventional,2015,Chicago,799946.53
41,15/03/2015,1.09,conventional,2015,Chicago,827010.39
42,8/03/2015,1.18,conventional,2015,Chicago,772997.09
43,1/03/2015,1.09,conventional,2015,Chicago,863391.73
44,22/02/2015,1.18,conventional,2015,Chicago,773078.09
45,15/02/2015,1.17,conventional,2015,Chicago,726401.24
46,8/02/2015,1.13,conventional,2015,Chicago,729325.61
47,1/02/2015,0.91,conventional,2015,Chicago,1133491.66
48,25/01/2015,1.22,conventional,2015,Chicago,745439.17
49,18/01/2015,1.14,conventional,2015,Chicago,797741.43
50,11/01/2015,1.15,conventional,2015,Chicago,802874.94
51,4/01/2015,1.11,conventional,2015,Chicago,783068.03
0,27/12/2015,0.87,conventional,2015,CincinnatiDayton,162993.77
1,20/12/2015,0.85,conventional,2015,CincinnatiDayton,175425.57
2,13/12/2015,0.79,conventional,2015,CincinnatiDayton,207386.27
3,6/12/2015,0.83,conventional,2015,CincinnatiDayton,207513.04
4,29/11/2015,0.88,conventional,2015,CincinnatiDayton,141356.34
5,22/11/2015,0.89,conventional,2015,CincinnatiDayton,174892.99
6,15/11/2015,0.88,conventional,2015,CincinnatiDayton,193723.22
7,8/11/2015,0.87,conventional,2015,CincinnatiDayton,239070.13
8,1/11/2015,0.93,conventional,2015,CincinnatiDayton,254760.33
9,25/10/2015,1.01,conventional,2015,CincinnatiDayton,203681.71
10,18/10/2015,0.98,conventional,2015,CincinnatiDayton,186044.56
11,11/10/2015,0.91,conventional,2015,CincinnatiDayton,213527.77
12,4/10/2015,0.93,conventional,2015,CincinnatiDayton,235243.88
13,27/09/2015,1.08,conventional,2015,CincinnatiDayton,202012.62
14,20/09/2015,1.05,conventional,2015,CincinnatiDayton,210445.12
15,13/09/2015,1.05,conventional,2015,CincinnatiDayton,216548.9
16,6/09/2015,1.02,conventional,2015,CincinnatiDayton,232157.91
17,30/08/2015,1.01,conventional,2015,CincinnatiDayton,234132.09
18,23/08/2015,1.05,conventional,2015,CincinnatiDayton,208608.84
19,16/08/2015,1.01,conventional,2015,CincinnatiDayton,234349.47
20,9/08/2015,1.08,conventional,2015,CincinnatiDayton,214374.41
21,2/08/2015,1.09,conventional,2015,CincinnatiDayton,206121.36
22,26/07/2015,1.03,conventional,2015,CincinnatiDayton,216611.18
23,19/07/2015,1.06,conventional,2015,CincinnatiDayton,223479.02
24,12/07/2015,1.03,conventional,2015,CincinnatiDayton,218170.8
25,5/07/2015,1.03,conventional,2015,CincinnatiDayton,250626.33
26,28/06/2015,1.01,conventional,2015,CincinnatiDayton,225165.84
27,21/06/2015,1.02,conventional,2015,CincinnatiDayton,243012.2
28,14/06/2015,1.05,conventional,2015,CincinnatiDayton,229363.51
29,7/06/2015,1.07,conventional,2015,CincinnatiDayton,234981.67
30,31/05/2015,1.06,conventional,2015,CincinnatiDayton,222382.69
31,24/05/2015,1.1,conventional,2015,CincinnatiDayton,222390.09
32,17/05/2015,1.04,conventional,2015,CincinnatiDayton,234579.34
33,10/05/2015,1.06,conventional,2015,CincinnatiDayton,259598.76
34,3/05/2015,1.08,conventional,2015,CincinnatiDayton,238140.96
35,26/04/2015,1.06,conventional,2015,CincinnatiDayton,214469.51
36,19/04/2015,1.02,conventional,2015,CincinnatiDayton,226978.72
37,12/04/2015,1.02,conventional,2015,CincinnatiDayton,188937.83
38,5/04/2015,1.06,conventional,2015,CincinnatiDayton,196168.6
39,29/03/2015,0.95,conventional,2015,CincinnatiDayton,198365.16
40,22/03/2015,0.98,conventional,2015,CincinnatiDayton,212719.94
41,15/03/2015,0.94,conventional,2015,CincinnatiDayton,196008.57
42,8/03/2015,0.87,conventional,2015,CincinnatiDayton,219110.81
43,1/03/2015,0.89,conventional,2015,CincinnatiDayton,226951.64
44,22/02/2015,0.93,conventional,2015,CincinnatiDayton,183072.02
45,15/02/2015,0.94,conventional,2015,CincinnatiDayton,169950.37
46,8/02/2015,0.93,conventional,2015,CincinnatiDayton,186617.2
47,1/02/2015,0.86,conventional,2015,CincinnatiDayton,300905.18
48,25/01/2015,0.93,conventional,2015,CincinnatiDayton,213554.45
49,18/01/2015,0.93,conventional,2015,CincinnatiDayton,175681.09
50,11/01/2015,0.92,conventional,2015,CincinnatiDayton,201392.27
51,4/01/2015,0.88,conventional,2015,CincinnatiDayton,228569.58
0,27/12/2015,0.99,conventional,2015,Columbus,107565.04
1,20/12/2015,1.03,conventional,2015,Columbus,117393.22
2,13/12/2015,1.03,conventional,2015,Columbus,124617.07
3,6/12/2015,0.99,conventional,2015,Columbus,137195.59
4,29/11/2015,1.03,conventional,2015,Columbus,97235.6
5,22/11/2015,1.04,conventional,2015,Columbus,115089.62
6,15/11/2015,0.99,conventional,2015,Columbus,117462.94
7,8/11/2015,0.95,conventional,2015,Columbus,152084.79
8,1/11/2015,0.99,conventional,2015,Columbus,135237.01
9,25/10/2015,1.04,conventional,2015,Columbus,119210.27
10,18/10/2015,0.98,conventional,2015,Columbus,137773.84
11,11/10/2015,0.9,conventional,2015,Columbus,145305.65
12,4/10/2015,0.93,conventional,2015,Columbus,134326.53
13,27/09/2015,1.02,conventional,2015,Columbus,137298.77
14,20/09/2015,1,conventional,2015,Columbus,165068.86
15,13/09/2015,1.02,conventional,2015,Columbus,169025.14
16,6/09/2015,1.04,conventional,2015,Columbus,144563.15
17,30/08/2015,1.03,conventional,2015,Columbus,147230.76
18,23/08/2015,1.08,conventional,2015,Columbus,130920.97
19,16/08/2015,1.03,conventional,2015,Columbus,155881.73
20,9/08/2015,1,conventional,2015,Columbus,167387.9
21,2/08/2015,1.05,conventional,2015,Columbus,148597.91
22,26/07/2015,1.02,conventional,2015,Columbus,159846.2
23,19/07/2015,1.05,conventional,2015,Columbus,159137.17
24,12/07/2015,1.04,conventional,2015,Columbus,143992.91
25,5/07/2015,0.98,conventional,2015,Columbus,173370.68
26,28/06/2015,0.94,conventional,2015,Columbus,159970.54
27,21/06/2015,0.99,conventional,2015,Columbus,164161.25
28,14/06/2015,1.01,conventional,2015,Columbus,171353.59
29,7/06/2015,1.03,conventional,2015,Columbus,187983.88
30,31/05/2015,1.1,conventional,2015,Columbus,143985.96
31,24/05/2015,1.01,conventional,2015,Columbus,171879.57
32,17/05/2015,1,conventional,2015,Columbus,180511.78
33,10/05/2015,1.1,conventional,2015,Columbus,162802.65
34,3/05/2015,0.99,conventional,2015,Columbus,176737.77
35,26/04/2015,1.02,conventional,2015,Columbus,161438.17
36,19/04/2015,1,conventional,2015,Columbus,172913.44
37,12/04/2015,1.07,conventional,2015,Columbus,129397.39
38,5/04/2015,1.09,conventional,2015,Columbus,126109.82
39,29/03/2015,0.96,conventional,2015,Columbus,139065.31
40,22/03/2015,0.94,conventional,2015,Columbus,182625.49
41,15/03/2015,1.01,conventional,2015,Columbus,149884.1
42,8/03/2015,0.95,conventional,2015,Columbus,141281.56
43,1/03/2015,1.03,conventional,2015,Columbus,136795.35
44,22/02/2015,1.09,conventional,2015,Columbus,114280.87
45,15/02/2015,1.05,conventional,2015,Columbus,106663.68
46,8/02/2015,0.96,conventional,2015,Columbus,128078.27
47,1/02/2015,0.87,conventional,2015,Columbus,216653.06
48,25/01/2015,1.08,conventional,2015,Columbus,116995.68
49,18/01/2015,1.02,conventional,2015,Columbus,116450.21
50,11/01/2015,0.97,conventional,2015,Columbus,125742.48
51,4/01/2015,0.89,conventional,2015,Columbus,158638.04
0,27/12/2015,0.8,conventional,2015,DallasFtWorth,1020390.64
1,20/12/2015,0.82,conventional,2015,DallasFtWorth,928051.16
2,13/12/2015,0.79,conventional,2015,DallasFtWorth,980891.18
3,6/12/2015,0.74,conventional,2015,DallasFtWorth,1054849.97
4,29/11/2015,0.8,conventional,2015,DallasFtWorth,839818.87
5,22/11/2015,0.78,conventional,2015,DallasFtWorth,885067.49
6,15/11/2015,0.71,conventional,2015,DallasFtWorth,1040439.71
7,8/11/2015,0.8,conventional,2015,DallasFtWorth,977717.36
8,1/11/2015,0.78,conventional,2015,DallasFtWorth,1114177.66
9,25/10/2015,0.86,conventional,2015,DallasFtWorth,1010394.81
10,18/10/2015,0.83,conventional,2015,DallasFtWorth,992983.76
11,11/10/2015,0.81,conventional,2015,DallasFtWorth,1100679.15
12,4/10/2015,0.82,conventional,2015,DallasFtWorth,1104602.14
13,27/09/2015,0.84,conventional,2015,DallasFtWorth,1063583.86
14,20/09/2015,0.77,conventional,2015,DallasFtWorth,1155212.67
15,13/09/2015,0.86,conventional,2015,DallasFtWorth,1212585.41
16,6/09/2015,0.84,conventional,2015,DallasFtWorth,1270739.69
17,30/08/2015,0.82,conventional,2015,DallasFtWorth,1101680.91
18,23/08/2015,0.85,conventional,2015,DallasFtWorth,1120172.03
19,16/08/2015,0.88,conventional,2015,DallasFtWorth,1122668.33
20,9/08/2015,0.85,conventional,2015,DallasFtWorth,1124259.51
21,2/08/2015,0.87,conventional,2015,DallasFtWorth,1067498.21
22,26/07/2015,0.8,conventional,2015,DallasFtWorth,1191310.92
23,19/07/2015,0.82,conventional,2015,DallasFtWorth,1186878.88
24,12/07/2015,0.82,conventional,2015,DallasFtWorth,1144448.23
25,5/07/2015,0.83,conventional,2015,DallasFtWorth,1320696.13
26,28/06/2015,0.77,conventional,2015,DallasFtWorth,1203553.98
27,21/06/2015,0.75,conventional,2015,DallasFtWorth,1283503.44
28,14/06/2015,0.65,conventional,2015,DallasFtWorth,1508750.45
29,7/06/2015,0.73,conventional,2015,DallasFtWorth,1255575.78
30,31/05/2015,0.68,conventional,2015,DallasFtWorth,1377670.81
31,24/05/2015,0.81,conventional,2015,DallasFtWorth,1184131.34
32,17/05/2015,0.73,conventional,2015,DallasFtWorth,1219398.43
33,10/05/2015,0.75,conventional,2015,DallasFtWorth,1298826.19
34,3/05/2015,0.77,conventional,2015,DallasFtWorth,1282852.08
35,26/04/2015,0.81,conventional,2015,DallasFtWorth,1102639.51
36,19/04/2015,0.8,conventional,2015,DallasFtWorth,1137811.87
37,12/04/2015,0.72,conventional,2015,DallasFtWorth,1266899.55
38,5/04/2015,0.77,conventional,2015,DallasFtWorth,1324348.89
39,29/03/2015,0.79,conventional,2015,DallasFtWorth,1164808.22
40,22/03/2015,0.67,conventional,2015,DallasFtWorth,1333424.37
41,15/03/2015,0.72,conventional,2015,DallasFtWorth,1211158.55
42,8/03/2015,0.75,conventional,2015,DallasFtWorth,1218684.28
43,1/03/2015,0.82,conventional,2015,DallasFtWorth,1144032.03
44,22/02/2015,0.8,conventional,2015,DallasFtWorth,1116600.76
45,15/02/2015,0.77,conventional,2015,DallasFtWorth,1020856.87
46,8/02/2015,0.67,conventional,2015,DallasFtWorth,1207167.54
47,1/02/2015,0.68,conventional,2015,DallasFtWorth,1391089.32
48,25/01/2015,0.8,conventional,2015,DallasFtWorth,1008295.47
49,18/01/2015,0.76,conventional,2015,DallasFtWorth,1091677.29
50,11/01/2015,0.76,conventional,2015,DallasFtWorth,1128693.04
51,4/01/2015,0.74,conventional,2015,DallasFtWorth,1086363.97
0,27/12/2015,0.98,conventional,2015,Denver,625475.1
1,20/12/2015,1.05,conventional,2015,Denver,528944.54
2,13/12/2015,0.83,conventional,2015,Denver,741702.5
3,6/12/2015,0.76,conventional,2015,Denver,838225.19
4,29/11/2015,1.12,conventional,2015,Denver,429109.64
5,22/11/2015,0.85,conventional,2015,Denver,724865.72
6,15/11/2015,0.82,conventional,2015,Denver,925618.09
7,8/11/2015,0.93,conventional,2015,Denver,690633.88
8,1/11/2015,0.82,conventional,2015,Denver,831994.43
9,25/10/2015,0.93,conventional,2015,Denver,735206.51
10,18/10/2015,0.87,conventional,2015,Denver,805437.95
11,11/10/2015,0.9,conventional,2015,Denver,775976.51
12,4/10/2015,1.02,conventional,2015,Denver,678935.84
13,27/09/2015,0.97,conventional,2015,Denver,694871.74
14,20/09/2015,0.98,conventional,2015,Denver,760083.16
15,13/09/2015,1.01,conventional,2015,Denver,735436.91
16,6/09/2015,1.09,conventional,2015,Denver,729046.74
17,30/08/2015,1.14,conventional,2015,Denver,721703.83
18,23/08/2015,1.2,conventional,2015,Denver,598195.03
19,16/08/2015,1.17,conventional,2015,Denver,648148.15
20,9/08/2015,1.09,conventional,2015,Denver,669377.04
21,2/08/2015,1.05,conventional,2015,Denver,727916.83
22,26/07/2015,1.18,conventional,2015,Denver,703672.69
23,19/07/2015,1.1,conventional,2015,Denver,857872.86
24,12/07/2015,1.18,conventional,2015,Denver,738933.68
25,5/07/2015,1.19,conventional,2015,Denver,736913.15
26,28/06/2015,1.2,conventional,2015,Denver,696697.65
27,21/06/2015,1.16,conventional,2015,Denver,730826.79
28,14/06/2015,1.16,conventional,2015,Denver,743005.75
29,7/06/2015,1.11,conventional,2015,Denver,782886.63
30,31/05/2015,1.26,conventional,2015,Denver,600377.94
31,24/05/2015,1.16,conventional,2015,Denver,657593.22
32,17/05/2015,1.21,conventional,2015,Denver,592588.01
33,10/05/2015,1.08,conventional,2015,Denver,735145.02
34,3/05/2015,1.01,conventional,2015,Denver,781496.4
35,26/04/2015,1.19,conventional,2015,Denver,620827.49
36,19/04/2015,1.08,conventional,2015,Denver,797021.22
37,12/04/2015,1.05,conventional,2015,Denver,858680.51
38,5/04/2015,1.19,conventional,2015,Denver,645727.95
39,29/03/2015,1.11,conventional,2015,Denver,627546.3
40,22/03/2015,1.15,conventional,2015,Denver,603112.11
41,15/03/2015,1.03,conventional,2015,Denver,662131.8
42,8/03/2015,1.03,conventional,2015,Denver,719792.51
43,1/03/2015,1.03,conventional,2015,Denver,670820.5
44,22/02/2015,1,conventional,2015,Denver,899302.8
45,15/02/2015,1.12,conventional,2015,Denver,629074.28
46,8/02/2015,0.95,conventional,2015,Denver,766576.39
47,1/02/2015,0.93,conventional,2015,Denver,990211.57
48,25/01/2015,1.02,conventional,2015,Denver,695658.81
49,18/01/2015,0.99,conventional,2015,Denver,808194.41
50,11/01/2015,1.09,conventional,2015,Denver,666579.35
51,4/01/2015,0.99,conventional,2015,Denver,668086
0,27/12/2015,1.08,conventional,2015,Detroit,255499.7
1,20/12/2015,1.1,conventional,2015,Detroit,250436.24
2,13/12/2015,1.05,conventional,2015,Detroit,275587.85
3,6/12/2015,0.98,conventional,2015,Detroit,339797.19
4,29/11/2015,1.11,conventional,2015,Detroit,228427.08
5,22/11/2015,1.09,conventional,2015,Detroit,270529.34
6,15/11/2015,1.1,conventional,2015,Detroit,248933.35
7,8/11/2015,1.03,conventional,2015,Detroit,343645.67
8,1/11/2015,1.04,conventional,2015,Detroit,340746.59
9,25/10/2015,1.17,conventional,2015,Detroit,251336.74
10,18/10/2015,0.97,conventional,2015,Detroit,358143.26
11,11/10/2015,0.99,conventional,2015,Detroit,362400.65
12,4/10/2015,1.1,conventional,2015,Detroit,286400.89
13,27/09/2015,1.17,conventional,2015,Detroit,257472.31
14,20/09/2015,1,conventional,2015,Detroit,373545.23
15,13/09/2015,1.03,conventional,2015,Detroit,401472.63
16,6/09/2015,1.09,conventional,2015,Detroit,336982.39
17,30/08/2015,0.96,conventional,2015,Detroit,422762.9
18,23/08/2015,1.11,conventional,2015,Detroit,267968.5
19,16/08/2015,0.97,conventional,2015,Detroit,400251.59
20,9/08/2015,1.07,conventional,2015,Detroit,341289.98
21,2/08/2015,1.04,conventional,2015,Detroit,364735.69
22,26/07/2015,0.99,conventional,2015,Detroit,326233.8
23,19/07/2015,1.04,conventional,2015,Detroit,370830.93
24,12/07/2015,1.02,conventional,2015,Detroit,310049.5
25,5/07/2015,1.06,conventional,2015,Detroit,373691.57
26,28/06/2015,1,conventional,2015,Detroit,329753.61
27,21/06/2015,0.97,conventional,2015,Detroit,424580.52
28,14/06/2015,1.04,conventional,2015,Detroit,372413.5
29,7/06/2015,0.97,conventional,2015,Detroit,447813.52
30,31/05/2015,1.09,conventional,2015,Detroit,324400.67
31,24/05/2015,1.03,conventional,2015,Detroit,373245.43
32,17/05/2015,0.95,conventional,2015,Detroit,495155.82
33,10/05/2015,1.11,conventional,2015,Detroit,360917.96
34,3/05/2015,1.06,conventional,2015,Detroit,374659.88
35,26/04/2015,1.01,conventional,2015,Detroit,361243.2
36,19/04/2015,0.96,conventional,2015,Detroit,468643.05
37,12/04/2015,1.02,conventional,2015,Detroit,271182.01
38,5/04/2015,1.11,conventional,2015,Detroit,295385.41
39,29/03/2015,0.97,conventional,2015,Detroit,304048.16
40,22/03/2015,0.97,conventional,2015,Detroit,455372.43
41,15/03/2015,1.13,conventional,2015,Detroit,254974.87
42,8/03/2015,1.01,conventional,2015,Detroit,278695.29
43,1/03/2015,0.97,conventional,2015,Detroit,397899.56
44,22/02/2015,1.15,conventional,2015,Detroit,250888.8
45,15/02/2015,1.16,conventional,2015,Detroit,255597.63
46,8/02/2015,1.11,conventional,2015,Detroit,268195.87
47,1/02/2015,0.92,conventional,2015,Detroit,539750.77
48,25/01/2015,1.19,conventional,2015,Detroit,277325.29
49,18/01/2015,1.1,conventional,2015,Detroit,291788.43
50,11/01/2015,1.08,conventional,2015,Detroit,332165.05
51,4/01/2015,1.01,conventional,2015,Detroit,369694.27
0,27/12/2015,1.13,conventional,2015,GrandRapids,147713.85
1,20/12/2015,1.13,conventional,2015,GrandRapids,126262.26
2,13/12/2015,1.24,conventional,2015,GrandRapids,117645.69
3,6/12/2015,0.93,conventional,2015,GrandRapids,217174.66
4,29/11/2015,1.12,conventional,2015,GrandRapids,120552.43
5,22/11/2015,1.11,conventional,2015,GrandRapids,140981.22
6,15/11/2015,1.2,conventional,2015,GrandRapids,129448.75
7,8/11/2015,0.93,conventional,2015,GrandRapids,198257.69
8,1/11/2015,0.91,conventional,2015,GrandRapids,205592.1
9,25/10/2015,1.14,conventional,2015,GrandRapids,134921.44
10,18/10/2015,0.94,conventional,2015,GrandRapids,184806.99
11,11/10/2015,0.97,conventional,2015,GrandRapids,198769.54
12,4/10/2015,0.99,conventional,2015,GrandRapids,160322.48
13,27/09/2015,1.15,conventional,2015,GrandRapids,137849.61
14,20/09/2015,0.88,conventional,2015,GrandRapids,244696.01
15,13/09/2015,0.95,conventional,2015,GrandRapids,219380.93
16,6/09/2015,1.09,conventional,2015,GrandRapids,170309.3
17,30/08/2015,0.91,conventional,2015,GrandRapids,226898.73
18,23/08/2015,1.28,conventional,2015,GrandRapids,128681.94
19,16/08/2015,0.89,conventional,2015,GrandRapids,268902.14
20,9/08/2015,1.08,conventional,2015,GrandRapids,186733.16
21,2/08/2015,1.05,conventional,2015,GrandRapids,184067.49
22,26/07/2015,1.12,conventional,2015,GrandRapids,153868.79
23,19/07/2015,1.05,conventional,2015,GrandRapids,215736.47
24,12/07/2015,1.19,conventional,2015,GrandRapids,153112.84
25,5/07/2015,1.16,conventional,2015,GrandRapids,202842.97
26,28/06/2015,1.1,conventional,2015,GrandRapids,155972.38
27,21/06/2015,0.96,conventional,2015,GrandRapids,265555.66
28,14/06/2015,1.07,conventional,2015,GrandRapids,197387.76
29,7/06/2015,1.14,conventional,2015,GrandRapids,212599.11
30,31/05/2015,1.31,conventional,2015,GrandRapids,167907.51
31,24/05/2015,1.3,conventional,2015,GrandRapids,158917.21
32,17/05/2015,0.97,conventional,2015,GrandRapids,277502.12
33,10/05/2015,1.36,conventional,2015,GrandRapids,159642.82
34,3/05/2015,1.06,conventional,2015,GrandRapids,238550.81
35,26/04/2015,1.09,conventional,2015,GrandRapids,189609.49
36,19/04/2015,0.93,conventional,2015,GrandRapids,310672.4
37,12/04/2015,1.13,conventional,2015,GrandRapids,147494.24
38,5/04/2015,1.22,conventional,2015,GrandRapids,157721.54
39,29/03/2015,1.11,conventional,2015,GrandRapids,149631.24
40,22/03/2015,0.91,conventional,2015,GrandRapids,311876.75
41,15/03/2015,1.35,conventional,2015,GrandRapids,123895.07
42,8/03/2015,1.08,conventional,2015,GrandRapids,146835.6
43,1/03/2015,0.95,conventional,2015,GrandRapids,263987.21
44,22/02/2015,1.31,conventional,2015,GrandRapids,129295.86
45,15/02/2015,1.21,conventional,2015,GrandRapids,136761.35
46,8/02/2015,1.24,conventional,2015,GrandRapids,132621.01
47,1/02/2015,0.94,conventional,2015,GrandRapids,309471.69
48,25/01/2015,1.19,conventional,2015,GrandRapids,144301.73
49,18/01/2015,1.07,conventional,2015,GrandRapids,150201.39
50,11/01/2015,1.03,conventional,2015,GrandRapids,185135.41
51,4/01/2015,0.95,conventional,2015,GrandRapids,258979.63
0,27/12/2015,1.01,conventional,2015,GreatLakes,2580602.96
1,20/12/2015,1.01,conventional,2015,GreatLakes,2504745.45
2,13/12/2015,1.03,conventional,2015,GreatLakes,2608448.06
3,6/12/2015,1,conventional,2015,GreatLakes,2981347.2
4,29/11/2015,1.07,conventional,2015,GreatLakes,2198408.92
5,22/11/2015,1.03,conventional,2015,GreatLakes,2601821.63
6,15/11/2015,1.09,conventional,2015,GreatLakes,2494044.41
7,8/11/2015,0.98,conventional,2015,GreatLakes,3184946.53
8,1/11/2015,1,conventional,2015,GreatLakes,3229124.75
